CA,HOUSEHOLD,38,"{'subsample_freq': 3, 'subsample': 0.8499999999999999, 'num_leaves': 44, 'max_depth': 17, 'learning_rate': 0.14}"
CA,HOUSEHOLD,35,"{'subsample_freq': 7, 'subsample': 0.8499999999999999, 'num_leaves': 46, 'max_depth': 11, 'learning_rate': 0.23}"
CA,HOUSEHOLD,115,"{'subsample_freq': 1, 'subsample': 0.8499999999999999, 'num_leaves': 46, 'max_depth': 19, 'learning_rate': 0.22}"
CA,HOUSEHOLD,239,"{'subsample_freq': 4, 'subsample': 0.8499999999999999, 'num_leaves': 32, 'max_depth': 13, 'learning_rate': 0.29000000000000004}"
CA,HOUSEHOLD,31,"{'subsample_freq': 7, 'subsample': 0.8499999999999999, 'num_leaves': 48, 'max_depth': 11, 'learning_rate': 0.23}"
CA,HOUSEHOLD,47,"{'subsample_freq': 1, 'subsample': 0.8499999999999999, 'num_leaves': 38, 'max_depth': 17, 'learning_rate': 0.19}"
CA,HOUSEHOLD,84,"{'subsample_freq': 1, 'subsample': 0.8499999999999999, 'num_leaves': 48, 'max_depth': 13, 'learning_rate': 0.13}"
CA,HOUSEHOLD,42,"{'subsample_freq': 4, 'subsample': 0.8499999999999999, 'num_leaves': 42, 'max_depth': 17, 'learning_rate': 0.22}"
CA,HOUSEHOLD,45,"{'subsample_freq': 4, 'subsample': 0.8499999999999999, 'num_leaves': 46, 'max_depth': 17, 'learning_rate': 0.17}"
CA,HOUSEHOLD,46,"{'subsample_freq': 1, 'subsample': 0.8499999999999999, 'num_leaves': 40, 'max_depth': 19, 'learning_rate': 0.16}"
CA,HOUSEHOLD,40,"{'subsample_freq': 7, 'subsample': 0.8499999999999999, 'num_leaves': 48, 'max_depth': 13, 'learning_rate': 0.22}"
CA,HOUSEHOLD,56,"{'subsample_freq': 1, 'subsample': 0.8499999999999999, 'num_leaves': 44, 'max_depth': 17, 'learning_rate': 0.22}"
CA,HOUSEHOLD,107,"{'subsample_freq': 2, 'subsample': 0.8499999999999999, 'num_leaves': 46, 'max_depth': 15, 'learning_rate': 0.13}"
CA,HOUSEHOLD,48,"{'subsample_freq': 8, 'subsample': 0.8499999999999999, 'num_leaves': 44, 'max_depth': 13, 'learning_rate': 0.29000000000000004}"
CA,HOUSEHOLD,119,"{'subsample_freq': 3, 'subsample': 0.8499999999999999, 'num_leaves': 42, 'max_depth': 17, 'learning_rate': 0.21000000000000002}"
CA,HOUSEHOLD,80,"{'subsample_freq': 8, 'subsample': 0.8499999999999999, 'num_leaves': 48, 'max_depth': 13, 'learning_rate': 0.26}"
CA,HOUSEHOLD,82,"{'subsample_freq': 8, 'subsample': 0.8499999999999999, 'num_leaves': 48, 'max_depth': 19, 'learning_rate': 0.27}"
CA,HOUSEHOLD,101,"{'subsample_freq': 7, 'subsample': 0.8499999999999999, 'num_leaves': 46, 'max_depth': 11, 'learning_rate': 0.17}"
CA,HOUSEHOLD,59,"{'subsample_freq': 3, 'subsample': 0.8499999999999999, 'num_leaves': 46, 'max_depth': 19, 'learning_rate': 0.16}"
CA,HOUSEHOLD,102,"{'subsample_freq': 3, 'subsample': 0.8499999999999999, 'num_leaves': 48, 'max_depth': 11, 'learning_rate': 0.18000000000000002}"
CA,HOUSEHOLD,53,"{'subsample_freq': 1, 'subsample': 0.6, 'num_leaves': 40, 'max_depth': 17, 'learning_rate': 0.16}"
CA,HOUSEHOLD,77,"{'subsample_freq': 3, 'subsample': 0.8499999999999999, 'num_leaves': 48, 'max_depth': 17, 'learning_rate': 0.17}"
CA,HOUSEHOLD,73,"{'subsample_freq': 3, 'subsample': 0.8499999999999999, 'num_leaves': 46, 'max_depth': 13, 'learning_rate': 0.29000000000000004}"
CA,HOUSEHOLD,49,"{'subsample_freq': 1, 'subsample': 0.8499999999999999, 'num_leaves': 48, 'max_depth': 17, 'learning_rate': 0.29000000000000004}"
CA,HOUSEHOLD,58,"{'subsample_freq': 2, 'subsample': 0.8499999999999999, 'num_leaves': 44, 'max_depth': 19, 'learning_rate': 0.19}"
